transaction_id,grant_no,cost_center,program_area,category,fiscal_year,quarter,budget_allocated,actual_expenditure,execution_rate,variance,status,batch_id
FIN-101073,ONRD-2026-USEA-00358,Code-35,Undersea,Other Direct Costs,2026,Q3,30507.64,24515.66,80.4,5991.98,Open,seed-initial-2026
FIN-101074,ONRD-2026-USEA-00358,Code-35,Undersea,Personnel,2026,Q1,11101.48,9486.76,85.5,1614.72,Open,seed-initial-2026
FIN-101075,ONRD-2026-MATL-00359,Code-31,Materials,Training,2026,Q2,303369.41,288696.75,95.2,14672.66,Open,seed-initial-2026
FIN-101076,ONRD-2026-MATL-00359,Code-31,Materials,Facilities,2026,Q1,90332.87,77882.91,86.2,12449.96,Open,seed-initial-2026
FIN-101077,ONRD-2026-MATL-00359,Code-31,Materials,Other Direct Costs,2026,Q1,232297.72,211514.09,91.1,20783.63,Open,seed-initial-2026
FIN-101078,ONRD-2026-USEA-00360,Code-32,Undersea,Other Direct Costs,2026,Q1,99813.85,101163.22,101.4,-1349.37,Open,seed-initial-2026
FIN-101079,ONRD-2026-USEA-00360,Code-32,Undersea,Contractors,2026,Q1,73398.37,64743.27,88.2,8655.1,Open,seed-initial-2026
FIN-101080,ONRD-2026-USEA-00360,Code-32,Undersea,Facilities,2026,Q4,55787.78,57751.13,103.5,-1963.35,Open,seed-initial-2026
FIN-101081,ONRD-2026-USEA-00361,Code-30,Undersea,Other Direct Costs,2026,Q2,389687.93,341007.69,87.5,48680.24,Open,seed-initial-2026
FIN-101082,ONRD-2026-USEA-00361,Code-30,Undersea,Travel,2026,Q4,149163.92,126076.05,84.5,23087.87,Open,seed-initial-2026
FIN-101083,ONRD-2026-USEA-00361,Code-30,Undersea,Contractors,2026,Q1,599148.14,637867.99,106.5,-38719.85,Open,seed-initial-2026
FIN-101084,ONRD-2026-QNTM-00362,ONR-Corporate,Quantum,Contractors,2026,Q2,4601.27,4199.66,91.3,401.61,Open,seed-initial-2026
FIN-101085,ONRD-2026-QNTM-00362,ONR-Corporate,Quantum,Training,2026,Q2,85055.5,83279.02,97.9,1776.48,Open,seed-initial-2026
FIN-101086,ONRD-2026-QNTM-00362,ONR-Corporate,Quantum,Travel,2026,Q3,94343.22,90849.68,96.3,3493.54,Open,seed-initial-2026
FIN-101087,ONRD-2026-BIOT-00363,Code-30,Biotech,Training,2026,Q1,1102811.25,861180.74,78.1,241630.51,Open,seed-initial-2026
FIN-101088,ONRD-2026-BIOT-00363,Code-30,Biotech,Supplies,2026,Q4,575944.56,527664.43,91.6,48280.13,Open,seed-initial-2026
FIN-101089,ONRD-2026-BIOT-00363,Code-30,Biotech,Contractors,2026,Q2,922244.19,708230.46,76.8,214013.73,Open,seed-initial-2026
FIN-101090,ONRD-2026-AIML-00364,Code-30,AI/ML,Equipment,2026,Q2,52069.69,51541.92,99.0,527.77,Open,seed-initial-2026
FIN-101091,ONRD-2026-AIML-00364,Code-30,AI/ML,Training,2026,Q1,21717.72,17287.4,79.6,4430.32,Open,seed-initial-2026
FIN-101092,ONRD-2026-AIML-00364,Code-30,AI/ML,Travel,2026,Q1,13212.59,13813.09,104.5,-600.5,Open,seed-initial-2026
FIN-101093,ONRD-2026-AUTO-00365,ONR-Corporate,Autonomy,Supplies,2026,Q2,220358.8,233219.39,105.8,-12860.59,Open,seed-initial-2026
FIN-101094,ONRD-2026-AUTO-00365,ONR-Corporate,Autonomy,Supplies,2026,Q4,14050.15,12432.09,88.5,1618.06,Open,seed-initial-2026
FIN-101095,ONRD-2026-AUTO-00365,ONR-Corporate,Autonomy,Travel,2026,Q1,189591.04,187456.75,98.9,2134.29,Open,seed-initial-2026
FIN-101096,ONRD-2026-MATL-00366,Code-35,Materials,Supplies,2026,Q4,94198.53,75793.81,80.5,18404.72,Open,seed-initial-2026
FIN-101097,ONRD-2026-MATL-00366,Code-35,Materials,Contractors,2026,Q1,285207.69,270480.94,94.8,14726.75,Open,seed-initial-2026
FIN-101098,ONRD-2026-MATL-00366,Code-35,Materials,Supplies,2026,Q1,316593.78,294508.4,93.0,22085.38,Open,seed-initial-2026
FIN-101099,ONRD-2026-BIOT-00367,ONR-Corporate,Biotech,Travel,2026,Q2,200122.9,215066.65,107.5,-14943.75,Open,seed-initial-2026
FIN-101100,ONRD-2026-BIOT-00367,ONR-Corporate,Biotech,Facilities,2026,Q2,237994.91,235241.02,98.8,2753.89,Open,seed-initial-2026
FIN-101101,ONRD-2026-BIOT-00367,ONR-Corporate,Biotech,Personnel,2026,Q4,180882.19,139709.94,77.2,41172.25,Open,seed-initial-2026
FIN-101102,ONRD-2026-QNTM-00368,Code-34,Quantum,Contractors,2026,Q1,369267.29,389086.68,105.4,-19819.39,Open,seed-initial-2026
FIN-101103,ONRD-2026-QNTM-00368,Code-34,Quantum,Contractors,2026,Q1,225059.93,234224.95,104.1,-9165.02,Open,seed-initial-2026
FIN-101104,ONRD-2026-QNTM-00368,Code-34,Quantum,Facilities,2026,Q1,45672.77,34239.37,75.0,11433.4,Open,seed-initial-2026
FIN-101105,ONRD-2026-AUTO-00369,Code-31,Autonomy,Travel,2026,Q1,56971.95,60140.51,105.6,-3168.56,Open,seed-initial-2026
FIN-101106,ONRD-2026-AUTO-00369,Code-31,Autonomy,Facilities,2026,Q1,39448.8,42201.04,107.0,-2752.24,Open,seed-initial-2026
FIN-101107,ONRD-2026-AUTO-00369,Code-31,Autonomy,Training,2026,Q4,23579.25,25081.63,106.4,-1502.38,Open,seed-initial-2026
FIN-101108,ONRD-2026-QNTM-00370,Code-30,Quantum,Travel,2026,Q1,55041.45,52008.91,94.5,3032.54,Open,seed-initial-2026
FIN-101109,ONRD-2026-QNTM-00370,Code-30,Quantum,Travel,2026,Q1,43422.82,40991.93,94.4,2430.89,Open,seed-initial-2026
FIN-101110,ONRD-2026-QNTM-00370,Code-30,Quantum,Personnel,2026,Q3,137535.73,132726.42,96.5,4809.31,Open,seed-initial-2026
FIN-101111,ONRD-2026-AIML-00371,Code-35,AI/ML,Supplies,2026,Q1,197452.44,185775.47,94.1,11676.97,Open,seed-initial-2026
FIN-101112,ONRD-2026-AIML-00371,Code-35,AI/ML,Training,2026,Q4,35827.3,32998.89,92.1,2828.41,Open,seed-initial-2026
FIN-101113,ONRD-2026-AIML-00371,Code-35,AI/ML,Supplies,2026,Q1,2720.26,2462.18,90.5,258.08,Open,seed-initial-2026
FIN-101114,ONRD-2026-QNTM-00372,ONR-Corporate,Quantum,Supplies,2026,Q3,355496.04,297465.03,83.7,58031.01,Open,seed-initial-2026
FIN-101115,ONRD-2026-QNTM-00372,ONR-Corporate,Quantum,Facilities,2026,Q3,382838.69,409146.16,106.9,-26307.47,Open,seed-initial-2026
FIN-101116,ONRD-2026-QNTM-00372,ONR-Corporate,Quantum,Other Direct Costs,2026,Q4,126665.28,122582.74,96.8,4082.54,Open,seed-initial-2026
FIN-101117,ONRD-2026-QNTM-00373,Code-35,Quantum,Supplies,2026,Q4,1913484.15,1592746.81,83.2,320737.34,Open,seed-initial-2026
FIN-101118,ONRD-2026-QNTM-00373,Code-35,Quantum,Travel,2026,Q2,2934785.99,2454609.13,83.6,480176.86,Open,seed-initial-2026
FIN-101119,ONRD-2026-QNTM-00373,Code-35,Quantum,Contractors,2026,Q3,1337729.86,1248499.15,93.3,89230.71,Open,seed-initial-2026
FIN-101120,ONRD-2026-MATL-00374,Code-31,Materials,Training,2026,Q1,24735.96,19884.05,80.4,4851.91,Open,seed-initial-2026
FIN-101121,ONRD-2026-MATL-00374,Code-31,Materials,Contractors,2026,Q4,543268.66,517430.28,95.2,25838.38,Open,seed-initial-2026
FIN-101122,ONRD-2026-MATL-00374,Code-31,Materials,Contractors,2026,Q3,233995.37,246226.27,105.2,-12230.9,Open,seed-initial-2026
FIN-101123,ONRD-2026-BIOT-00375,Code-30,Biotech,Personnel,2026,Q1,62641.71,65564.96,104.7,-2923.25,Open,seed-initial-2026
FIN-101124,ONRD-2026-BIOT-00375,Code-30,Biotech,Facilities,2026,Q2,69594.38,54344.75,78.1,15249.63,Open,seed-initial-2026
FIN-101125,ONRD-2026-BIOT-00375,Code-30,Biotech,Supplies,2026,Q1,67763.91,55499.99,81.9,12263.92,Open,seed-initial-2026
FIN-101126,ONRD-2026-CYBR-00376,Code-32,Cyber,Equipment,2026,Q1,27473.93,20899.68,76.1,6574.25,Open,seed-initial-2026
FIN-101127,ONRD-2026-CYBR-00376,Code-32,Cyber,Supplies,2026,Q1,33529.2,29374.43,87.6,4154.77,Open,seed-initial-2026
FIN-101128,ONRD-2026-CYBR-00376,Code-32,Cyber,Personnel,2026,Q1,39996.87,39219.37,98.1,777.5,Open,seed-initial-2026
FIN-101129,ONRD-2026-CYBR-00377,Code-35,Cyber,Other Direct Costs,2026,Q2,191985.77,185376.05,96.6,6609.72,Open,seed-initial-2026
FIN-101130,ONRD-2026-CYBR-00377,Code-35,Cyber,Travel,2026,Q3,91936.15,79925.98,86.9,12010.17,Open,seed-initial-2026
FIN-101131,ONRD-2026-CYBR-00377,Code-35,Cyber,Training,2026,Q3,61078.09,49061.69,80.3,12016.4,Open,seed-initial-2026
FIN-101132,ONRD-2026-BIOT-00378,Code-35,Biotech,Facilities,2026,Q1,4985363.64,3884543.72,77.9,1100819.92,Open,seed-initial-2026
FIN-101133,ONRD-2026-BIOT-00378,Code-35,Biotech,Training,2026,Q3,438490.5,347371.31,79.2,91119.19,Open,seed-initial-2026
FIN-101134,ONRD-2026-BIOT-00378,Code-35,Biotech,Facilities,2026,Q4,1705145.87,1610885.84,94.5,94260.03,Open,seed-initial-2026
FIN-101135,ONRD-2026-DEWX-00379,Code-34,Directed Energy,Training,2026,Q2,13816.0,11619.84,84.1,2196.16,Open,seed-initial-2026
FIN-101136,ONRD-2026-DEWX-00379,Code-34,Directed Energy,Other Direct Costs,2026,Q3,16368.68,12736.09,77.8,3632.59,Open,seed-initial-2026
FIN-101137,ONRD-2026-DEWX-00379,Code-34,Directed Energy,Facilities,2026,Q2,146815.32,158296.98,107.8,-11481.66,Open,seed-initial-2026
FIN-101138,ONRD-2026-AIML-00380,Code-30,AI/ML,Travel,2026,Q4,79861.99,67589.53,84.6,12272.46,Open,seed-initial-2026
FIN-101139,ONRD-2026-AIML-00380,Code-30,AI/ML,Supplies,2026,Q4,111281.13,99436.33,89.4,11844.8,Open,seed-initial-2026
FIN-101140,ONRD-2026-AIML-00380,Code-30,AI/ML,Travel,2026,Q1,110856.88,90130.47,81.3,20726.41,Open,seed-initial-2026
FIN-101141,ONRD-2026-DEWX-00381,Code-32,Directed Energy,Contractors,2026,Q2,449137.14,428496.17,95.4,20640.97,Open,seed-initial-2026
FIN-101142,ONRD-2026-DEWX-00381,Code-32,Directed Energy,Other Direct Costs,2026,Q4,4219.23,3974.41,94.2,244.82,Open,seed-initial-2026
FIN-101143,ONRD-2026-DEWX-00381,Code-32,Directed Energy,Contractors,2026,Q1,439643.63,355505.59,80.9,84138.04,Open,seed-initial-2026
FIN-101144,ONRD-2026-MATL-00382,Code-34,Materials,Travel,2026,Q4,326014.4,245801.1,75.4,80213.3,Open,seed-initial-2026
FIN-101145,ONRD-2026-MATL-00382,Code-34,Materials,Contractors,2026,Q2,350042.08,260810.77,74.5,89231.31,Open,seed-initial-2026
FIN-101146,ONRD-2026-MATL-00382,Code-34,Materials,Equipment,2026,Q3,24943.52,22932.32,91.9,2011.2,Open,seed-initial-2026
FIN-101147,ONRD-2026-AIML-00383,Code-32,AI/ML,Facilities,2026,Q4,339854.06,312523.04,92.0,27331.02,Open,seed-initial-2026
FIN-101148,ONRD-2026-AIML-00383,Code-32,AI/ML,Equipment,2026,Q4,532081.23,415359.24,78.1,116721.99,Open,seed-initial-2026
FIN-101149,ONRD-2026-AIML-00383,Code-32,AI/ML,Other Direct Costs,2026,Q1,211064.7,209267.46,99.1,1797.24,Open,seed-initial-2026
FIN-101150,ONRD-2026-CYBR-00384,Code-30,Cyber,Training,2026,Q2,9471.06,7769.43,82.0,1701.63,Open,seed-initial-2026
FIN-101151,ONRD-2026-CYBR-00384,Code-30,Cyber,Travel,2026,Q2,42076.37,40569.81,96.4,1506.56,Open,seed-initial-2026
FIN-101152,ONRD-2026-CYBR-00384,Code-30,Cyber,Travel,2026,Q2,14452.57,15230.53,105.4,-777.96,Open,seed-initial-2026
FIN-101153,ONRD-2026-AUTO-00385,Code-35,Autonomy,Training,2026,Q1,119106.3,87089.91,73.1,32016.39,Open,seed-initial-2026
FIN-101154,ONRD-2026-AUTO-00385,Code-35,Autonomy,Facilities,2026,Q1,31668.97,31600.1,99.8,68.87,Open,seed-initial-2026
FIN-101155,ONRD-2026-AUTO-00385,Code-35,Autonomy,Equipment,2026,Q1,48224.74,51905.55,107.6,-3680.81,Open,seed-initial-2026
FIN-101156,ONRD-2026-QNTM-00386,Code-32,Quantum,Other Direct Costs,2026,Q2,78583.92,67360.8,85.7,11223.12,Open,seed-initial-2026
FIN-101157,ONRD-2026-QNTM-00386,Code-32,Quantum,Equipment,2026,Q2,82149.35,71908.46,87.5,10240.89,Open,seed-initial-2026
FIN-101158,ONRD-2026-QNTM-00386,Code-32,Quantum,Equipment,2026,Q1,78266.73,70296.84,89.8,7969.89,Open,seed-initial-2026
FIN-101159,ONRD-2026-DEWX-00387,Code-31,Directed Energy,Contractors,2026,Q4,850486.74,831732.03,97.8,18754.71,Open,seed-initial-2026
FIN-101160,ONRD-2026-DEWX-00387,Code-31,Directed Energy,Training,2026,Q2,513971.13,552731.97,107.5,-38760.84,Open,seed-initial-2026
FIN-101161,ONRD-2026-DEWX-00387,Code-31,Directed Energy,Personnel,2026,Q4,1005542.13,1060941.82,105.5,-55399.69,Open,seed-initial-2026
FIN-101162,ONRD-2026-USEA-00388,Code-31,Undersea,Supplies,2026,Q3,44029.53,43980.37,99.9,49.16,Open,seed-initial-2026
FIN-101163,ONRD-2026-USEA-00388,Code-31,Undersea,Contractors,2026,Q3,48214.62,39342.04,81.6,8872.58,Open,seed-initial-2026
FIN-101164,ONRD-2026-USEA-00388,Code-31,Undersea,Equipment,2026,Q3,34755.85,28822.26,82.9,5933.59,Open,seed-initial-2026
FIN-101165,ONRD-2026-AIML-00389,Code-34,AI/ML,Travel,2026,Q3,630273.3,465928.16,73.9,164345.14,Open,seed-initial-2026
FIN-101166,ONRD-2026-AIML-00389,Code-34,AI/ML,Equipment,2026,Q3,903231.33,768341.9,85.1,134889.43,Open,seed-initial-2026
FIN-101167,ONRD-2026-AIML-00389,Code-34,AI/ML,Personnel,2026,Q2,1412495.37,1189167.03,84.2,223328.34,Open,seed-initial-2026
FIN-101168,ONRD-2026-CYBR-00390,Code-35,Cyber,Supplies,2026,Q3,138968.67,148613.65,106.9,-9644.98,Open,seed-initial-2026
FIN-101169,ONRD-2026-CYBR-00390,Code-35,Cyber,Contractors,2026,Q3,56318.25,56985.42,101.2,-667.17,Open,seed-initial-2026
FIN-101170,ONRD-2026-CYBR-00390,Code-35,Cyber,Contractors,2026,Q1,25713.08,26284.0,102.2,-570.92,Open,seed-initial-2026
FIN-101171,ONRD-2026-QNTM-00391,Code-30,Quantum,Travel,2026,Q3,193896.51,191878.4,99.0,2018.11,Open,seed-initial-2026
FIN-101172,ONRD-2026-QNTM-00391,Code-30,Quantum,Facilities,2026,Q3,655092.26,572876.94,87.4,82215.32,Open,seed-initial-2026
FIN-101173,ONRD-2026-QNTM-00391,Code-30,Quantum,Supplies,2026,Q2,362011.23,273552.18,75.6,88459.05,Open,seed-initial-2026
FIN-101174,ONRD-2026-MATL-00392,Code-30,Materials,Supplies,2026,Q4,835874.58,745505.19,89.2,90369.39,Open,seed-initial-2026
FIN-101175,ONRD-2026-MATL-00392,Code-30,Materials,Training,2026,Q3,2107743.05,1781612.91,84.5,326130.14,Open,seed-initial-2026
FIN-101176,ONRD-2026-MATL-00392,Code-30,Materials,Contractors,2026,Q2,880382.37,706771.84,80.3,173610.53,Open,seed-initial-2026
FIN-101177,ONRD-2026-MATL-00393,Code-34,Materials,Supplies,2026,Q3,292105.36,227898.65,78.0,64206.71,Open,seed-initial-2026
FIN-101178,ONRD-2026-MATL-00393,Code-34,Materials,Personnel,2026,Q4,8150.07,6693.09,82.1,1456.98,Open,seed-initial-2026
FIN-101179,ONRD-2026-MATL-00393,Code-34,Materials,Facilities,2026,Q1,1223744.57,1260602.92,103.0,-36858.35,Open,seed-initial-2026
FIN-101180,ONRD-2026-QNTM-00394,Code-32,Quantum,Facilities,2026,Q4,61008.08,65356.81,107.1,-4348.73,Open,seed-initial-2026
FIN-101181,ONRD-2026-QNTM-00394,Code-32,Quantum,Supplies,2026,Q4,52491.71,42802.85,81.5,9688.86,Open,seed-initial-2026
FIN-101182,ONRD-2026-QNTM-00394,Code-32,Quantum,Other Direct Costs,2026,Q1,47500.21,34380.86,72.4,13119.35,Open,seed-initial-2026
FIN-101183,ONRD-2026-AIML-00395,Code-35,AI/ML,Contractors,2026,Q2,561061.01,590592.71,105.3,-29531.7,Open,seed-initial-2026
FIN-101184,ONRD-2026-AIML-00395,Code-35,AI/ML,Facilities,2026,Q1,517196.38,539008.27,104.2,-21811.89,Open,seed-initial-2026
FIN-101185,ONRD-2026-AIML-00395,Code-35,AI/ML,Travel,2026,Q4,894742.61,885658.98,99.0,9083.63,Open,seed-initial-2026
FIN-101186,ONRD-2026-DEWX-00396,Code-30,Directed Energy,Personnel,2026,Q3,238655.65,249693.37,104.6,-11037.72,Open,seed-initial-2026
FIN-101187,ONRD-2026-DEWX-00396,Code-30,Directed Energy,Travel,2026,Q2,88836.8,92981.57,104.7,-4144.77,Open,seed-initial-2026
FIN-101188,ONRD-2026-DEWX-00396,Code-30,Directed Energy,Training,2026,Q1,143507.55,111808.61,77.9,31698.94,Open,seed-initial-2026
FIN-101189,ONRD-2026-DEWX-00397,Code-35,Directed Energy,Personnel,2026,Q4,103588.72,100697.81,97.2,2890.91,Open,seed-initial-2026
FIN-101190,ONRD-2026-DEWX-00397,Code-35,Directed Energy,Facilities,2026,Q1,168819.33,126804.6,75.1,42014.73,Open,seed-initial-2026
FIN-101191,ONRD-2026-DEWX-00397,Code-35,Directed Energy,Travel,2026,Q3,408591.95,392719.3,96.1,15872.65,Open,seed-initial-2026
FIN-101192,ONRD-2026-AIML-00398,Code-34,AI/ML,Facilities,2026,Q3,42115.76,42006.15,99.7,109.61,Open,seed-initial-2026
FIN-101193,ONRD-2026-AIML-00398,Code-34,AI/ML,Other Direct Costs,2026,Q3,85447.14,62030.55,72.6,23416.59,Open,seed-initial-2026
FIN-101194,ONRD-2026-AIML-00398,Code-34,AI/ML,Contractors,2026,Q3,14437.1,13596.49,94.2,840.61,Open,seed-initial-2026
FIN-101195,ONRD-2026-AIML-00399,Code-35,AI/ML,Other Direct Costs,2026,Q4,313329.19,281136.71,89.7,32192.48,Open,seed-initial-2026
FIN-101196,ONRD-2026-AIML-00399,Code-35,AI/ML,Other Direct Costs,2026,Q3,129814.0,108156.33,83.3,21657.67,Open,seed-initial-2026
FIN-101197,ONRD-2026-AIML-00399,Code-35,AI/ML,Travel,2026,Q3,361856.81,288568.1,79.7,73288.71,Open,seed-initial-2026
FIN-101198,ONRD-2026-BIOT-00400,Code-34,Biotech,Travel,2026,Q2,141014.99,121822.43,86.4,19192.56,Open,seed-initial-2026
FIN-101199,ONRD-2026-BIOT-00400,Code-34,Biotech,Travel,2026,Q1,75686.22,65011.86,85.9,10674.36,Open,seed-initial-2026
FIN-101200,ONRD-2026-BIOT-00400,Code-34,Biotech,Equipment,2026,Q2,89298.79,66005.1,73.9,23293.69,Open,seed-initial-2026
